index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,team_name,player_name,location_x,location_y,end_location_x,end_location_y,outcome_name,statsbomb_xg
1447,3919045,1,00:40:14.078,40,14,16,Shot,América,Paul Brian Rodríguez Bravo,106.6,26.8,107.8,28.1,Blocked,0.035757802
1747,3919045,1,00:47:09.753,47,9,16,Shot,Tigres UANL,Juan Francisco Brunetta,108.2,53.3,118.0,43.5,Saved,0.055504728
1799,3919045,2,00:00:53.357,45,53,16,Shot,Tigres UANL,Juan Francisco Brunetta,113.7,26.2,118.5,36.4,Saved to Post,0.05437927
1815,3919045,2,00:01:11.872,46,11,16,Shot,Tigres UANL,Sebastián Emiliano Fierro González,99.4,62.4,111.5,49.6,Blocked,0.008071782
1830,3919045,2,00:01:58.369,46,58,16,Shot,Tigres UANL,Juan Francisco Brunetta,100.1,52.1,120.0,29.5,Off T,0.041297004
1866,3919045,2,00:03:29.717,48,29,16,Shot,Tigres UANL,Diego Lainez Leyva,107.7,51.6,107.8,49.9,Wayward,0.051082898
1869,3919045,2,00:03:30.844,48,30,16,Shot,Tigres UANL,Diego Lainez Leyva,108.0,48.6,120.0,44.4,Off T,0.06855714
1904,3919045,2,00:04:44.757,49,44,16,Shot,Tigres UANL,Marcelo Flores,106.7,25.3,120.0,44.7,Off T,0.034406263
1982,3919045,2,00:07:05.350,52,5,16,Shot,Tigres UANL,Marcelo Flores,114.1,33.6,115.4,34.2,Saved,0.32203674
2017,3919045,2,00:08:24.011,53,24,16,Shot,Tigres UANL,Juan Francisco Brunetta,97.5,28.3,120.0,42.5,Off T,0.0397134
2052,3919045,2,00:09:24.435,54,24,16,Shot,Tigres UANL,Juan Francisco Brunetta,105.3,34.4,106.3,34.8,Blocked,0.06778291
2308,3919045,2,00:14:33.426,59,33,16,Shot,Tigres UANL,Marcelo Flores,107.0,37.9,118.8,37.6,Saved,0.09057334
2522,3919045,2,00:21:07.733,66,7,16,Shot,Tigres UANL,Jesús Ángel Garza García,94.7,19.3,120.0,44.1,Off T,0.007845931
2559,3919045,2,00:21:57.455,66,57,16,Shot,Tigres UANL,Diego Lainez Leyva,100.4,57.3,120.0,33.9,Off T,0.026408607
2596,3919045,2,00:23:30.658,68,30,16,Shot,América,Alejandro Zendejas Saavedra,106.1,41.8,120.0,43.2,Goal,0.4669792
2663,3919045,2,00:26:12.624,71,12,16,Shot,Tigres UANL,André-Pierre Gignac,113.1,31.6,120.0,35.5,Off T,0.07419553
2685,3919045,2,00:27:41.430,72,41,16,Shot,América,Julián Andrés Quiñones Quiñones,104.6,30.8,120.0,34.9,Off T,0.02161256
2729,3919045,2,00:28:58.201,73,58,16,Shot,América,Julián Andrés Quiñones Quiñones,70.2,32.4,120.0,37.4,Off T,0.009366548
2788,3919045,2,00:30:22.899,75,22,16,Shot,Tigres UANL,Jonathan Ozziel Herrera Morales,116.0,28.5,119.0,36.4,Saved,0.062779106
2793,3919045,2,00:30:49.036,75,49,16,Shot,Tigres UANL,Jonathan Ozziel Herrera Morales,118.3,36.3,118.9,42.0,Wayward,0.37892342
3201,3919045,2,00:45:15.708,90,15,16,Shot,Tigres UANL,Juan Pablo Vigón Cham,118.3,46.9,115.9,0.1,Wayward,0.08579889
3309,3919045,2,00:47:08.191,92,8,16,Shot,América,Luis Fernando Fuentes Vargas,93.5,19.3,120.0,45.8,Off T,0.0077421837
3322,3919045,2,00:47:34.366,92,34,16,Shot,Tigres UANL,Marcelo Flores,113.8,39.2,120.0,43.5,Off T,0.8221716
3355,3919045,2,00:48:59.737,93,59,16,Shot,América,Diego Alfonso Valdés Contreras,100.7,50.6,114.9,40.3,Saved,0.06040094
3359,3919045,2,00:49:43.085,94,43,16,Shot,América,Néstor Alejandro Araújo Razo,109.2,40.6,110.4,40.6,Blocked,0.044544373
3364,3919045,2,00:49:45.229,94,45,16,Shot,América,Luis Fernando Fuentes Vargas,86.7,30.0,120.0,20.6,Wayward,0.008502977
268,3919081,1,00:04:32.926,4,32,16,Shot,Toluca,Carlos Emilio Orrantía Treviño,101.7,58.9,118.4,42.1,Saved,0.01040145
382,3919081,1,00:08:17.899,8,17,16,Shot,América,Diego Alfonso Valdés Contreras,109.1,27.2,120.0,38.9,Goal,0.12520967
553,3919081,1,00:13:14.989,13,14,16,Shot,Toluca,Juan Pablo Domínguez Chonteco,106.2,39.8,120.0,39.9,Goal,0.46530604
592,3919081,1,00:14:58.278,14,58,16,Shot,América,Henry Josué Martín Mex,113.6,42.2,120.0,43.4,Goal,0.40327403
808,3919081,1,00:23:14.357,23,14,16,Shot,América,Diego Alfonso Valdés Contreras,108.5,28.7,120.0,37.2,Goal,0.4166419
845,3919081,1,00:27:50.683,27,50,16,Shot,América,Alejandro Zendejas Saavedra,101.6,29.2,114.5,35.6,Saved,0.094858445
1165,3919081,1,00:35:59.219,35,59,16,Shot,Toluca,Ernesto Alexis Vega Rojas,98.4,11.9,118.8,41.7,Saved,0.005626913
1195,3919081,1,00:36:57.445,36,57,16,Shot,Toluca,Jean David Meneses Villarroel,107.6,39.4,120.0,44.9,Off T,0.060905527
1598,3919081,1,00:46:39.141,46,39,16,Shot,Toluca,Juan Marcelo Escobar Chena,113.6,46.0,119.0,41.1,Saved,0.064477995
1783,3919081,2,00:00:43.441,45,43,16,Shot,América,Diego Alfonso Valdés Contreras,105.0,52.3,108.6,43.3,Wayward,0.07464039
1786,3919081,2,00:00:44.283,45,44,16,Shot,América,Henry Josué Martín Mex,111.0,41.2,116.0,40.6,Saved,0.4822503
2125,3919081,2,00:10:57.269,55,57,16,Shot,Toluca,Ernesto Alexis Vega Rojas,89.2,30.7,119.1,36.2,Saved,0.024738302
2181,3919081,2,00:12:15.089,57,15,16,Shot,América,Diego Alfonso Valdés Contreras,106.7,42.1,120.0,45.5,Off T,0.4140946
2224,3919081,2,00:13:56.631,58,56,16,Shot,América,Henry Josué Martín Mex,108.0,35.7,120.0,39.8,Off T,0.24103627
2319,3919081,2,00:16:49.311,61,49,16,Shot,Toluca,Edgar Iván López Rodríguez,108.8,43.0,118.5,42.1,Saved,0.10391983
2333,3919081,2,00:17:42.387,62,42,16,Shot,América,Henry Josué Martín Mex,115.8,44.8,117.1,39.1,Wayward,0.21999957
2377,3919081,2,00:18:59.292,63,59,16,Shot,Toluca,Edgar Iván López Rodríguez,103.6,33.7,120.0,49.6,Off T,0.06355029
2604,3919081,2,00:26:22.098,71,22,16,Shot,América,Ramón Juárez Del Castillo,113.7,39.4,120.0,62.1,Wayward,0.13009366
2669,3919081,2,00:27:46.228,72,46,16,Shot,América,Álvaro Fidalgo Fernández,109.9,30.4,114.6,35.2,Saved,0.35358712
2673,3919081,2,00:27:47.500,72,47,16,Shot,América,Julián Andrés Quiñones Quiñones,114.2,36.6,120.0,37.4,Goal,0.6366586
2840,3919081,2,00:33:43.890,78,43,16,Shot,Toluca,Edgar Iván López Rodríguez,99.2,52.5,101.3,51.0,Blocked,0.023429265
2921,3919081,2,00:35:55.694,80,55,16,Shot,Toluca,Brian Alberto García Carpizo,106.4,56.8,120.0,46.2,Off T,0.024924163
2936,3919081,2,00:36:29.017,81,29,16,Shot,América,Julián Andrés Quiñones Quiñones,109.8,38.5,120.0,38.2,Goal,0.4959295
2984,3919081,2,00:38:24.831,83,24,16,Shot,Toluca,Robert Osmar Morales Benítez,107.9,44.8,120.0,34.3,Off T,0.12624927
3032,3919081,2,00:40:11.392,85,11,16,Shot,Toluca,Ernesto Alexis Vega Rojas,104.9,28.2,120.0,37.3,Post,0.05540714
3156,3919081,2,00:42:38.829,87,38,16,Shot,América,Alejandro Zendejas Saavedra,98.4,51.3,120.0,34.4,Off T,0.051184975
3224,3919081,2,00:47:40.687,92,40,16,Shot,América,Paul Brian Rodríguez Bravo,115.2,45.4,118.5,44.0,Saved,0.2594254
226,3919036,1,00:06:49.093,6,49,16,Shot,Atlas,Hugo Martín Nervo,112.4,48.6,119.9,36.0,Post,0.063436575
229,3919036,1,00:06:51.107,6,51,16,Shot,Atlas,Eduardo Daniel Aguirre Lara,118.1,39.8,120.0,39.7,Goal,0.92316264
290,3919036,1,00:09:21.852,9,21,16,Shot,América,Sebastián Enzo Cáceres Ramos,114.3,44.4,114.7,44.2,Blocked,0.11454732
305,3919036,1,00:09:54.072,9,54,16,Shot,América,Sebastián Enzo Cáceres Ramos,110.8,42.0,119.3,39.9,Saved,0.059880592
468,3919036,1,00:16:18.616,16,18,16,Shot,América,Henry Josué Martín Mex,108.1,40.1,119.7,43.7,Saved,0.7835
724,3919036,1,00:22:18.867,22,18,16,Shot,América,Julián Andrés Quiñones Quiñones,115.8,37.4,120.0,43.0,Off T,0.41430554
988,3919036,1,00:28:08.087,28,8,16,Shot,América,Diego Alfonso Valdés Contreras,107.6,37.9,119.2,43.5,Saved,0.060127273
1039,3919036,1,00:29:12.799,29,12,16,Shot,Atlas,Raymundo de Jesús Fulgencio Román,100.7,36.6,119.9,44.2,Post,0.0744379
1080,3919036,1,00:30:40.012,30,40,16,Shot,América,Julián Andrés Quiñones Quiñones,117.0,36.6,119.7,37.4,Saved,0.6760607
1084,3919036,1,00:30:40.832,30,40,16,Shot,América,Julián Andrés Quiñones Quiñones,118.8,36.1,120.0,36.5,Goal,0.62737644
1659,3919036,1,00:45:46.925,45,46,16,Shot,América,Cristian Yonathan Calderón Del Real,110.9,22.2,119.6,40.7,Blocked,0.019279923
1692,3919036,1,00:46:23.437,46,23,16,Shot,América,Julián Andrés Quiñones Quiñones,106.1,29.7,108.2,31.3,Blocked,0.056184173
1771,3919036,1,00:47:45.401,47,45,16,Shot,América,Julián Andrés Quiñones Quiñones,108.4,41.2,111.2,27.8,Wayward,0.04766961
1827,3919036,1,00:49:04.694,49,4,16,Shot,Atlas,Eduardo Daniel Aguirre Lara,89.3,38.7,120.0,34.8,Off T,0.022517407
1939,3919036,1,00:51:35.448,51,35,16,Shot,América,Henry Josué Martín Mex,117.9,40.9,119.5,40.2,Blocked,0.7119626
1944,3919036,1,00:55:17.235,55,17,16,Shot,América,Henry Josué Martín Mex,108.1,40.1,120.0,43.7,Goal,0.7835
2194,3919036,2,00:06:14.320,51,14,16,Shot,América,Javairô Dilrosun,100.0,58.5,120.0,44.4,Off T,0.011990308
2536,3919036,2,00:13:51.528,58,51,16,Shot,América,Javairô Dilrosun,109.8,49.5,112.6,47.8,Saved,0.3859978
2562,3919036,2,00:14:47.959,59,47,16,Shot,América,Israel Reyes Romero,108.2,41.0,120.0,34.8,Off T,0.100608885
2726,3919036,2,00:18:09.238,63,9,16,Shot,América,Ramón Juárez Del Castillo,110.6,39.4,120.0,31.5,Off T,0.05592094
2927,3919036,2,00:22:18.432,67,18,16,Shot,Atlas,Raymundo de Jesús Fulgencio Román,90.5,40.4,95.1,40.6,Blocked,0.02279348
3039,3919036,2,00:25:22.807,70,22,16,Shot,América,Jonathan dos Santos Ramírez,94.2,34.0,120.0,43.9,Off T,0.019261425
3198,3919036,2,00:30:13.261,75,13,16,Shot,América,Israel Reyes Romero,102.7,45.9,103.7,45.6,Saved,0.25500938
3209,3919036,2,00:30:17.588,75,17,16,Shot,América,Alejandro Zendejas Saavedra,102.9,50.2,120.0,43.1,Goal,0.16290845
3396,3919036,2,00:35:15.855,80,15,16,Shot,América,Paul Brian Rodríguez Bravo,102.5,28.0,107.3,32.2,Blocked,0.045597605
3402,3919036,2,00:36:01.722,81,1,16,Shot,América,Alejandro Zendejas Saavedra,113.9,52.7,120.0,36.4,Goal,0.061513826
3524,3919036,2,00:40:41.092,85,41,16,Shot,América,Henry Josué Martín Mex,114.6,32.9,120.0,41.1,Goal,0.3097826
3540,3919036,2,00:42:01.504,87,1,16,Shot,Atlas,Christopher Brayan Trejo Morantes,99.5,44.0,100.7,43.9,Blocked,0.054732468
3638,3919036,2,00:44:16.930,89,16,16,Shot,América,Ramón Juárez Del Castillo,109.0,37.2,109.9,37.3,Blocked,0.056564875
3683,3919036,2,00:45:19.944,90,19,16,Shot,América,Álvaro Fidalgo Fernández,93.2,36.1,120.0,40.0,Off T,0.029600529
3707,3919036,2,00:46:06.922,91,6,16,Shot,América,Paul Brian Rodríguez Bravo,99.1,25.3,120.0,41.3,Post,0.031986505
173,3919082,1,00:03:13.126,3,13,16,Shot,Atlético San Luis,Franck Boli,103.0,41.0,107.5,40.6,Saved,0.1366205
177,3919082,1,00:03:18.294,3,18,16,Shot,Atlético San Luis,Javier Güemez López,104.2,23.7,120.0,51.4,Off T,0.028195133
294,3919082,1,00:06:06.909,6,6,16,Shot,Atlético San Luis,Franck Boli,100.6,42.1,120.0,43.6,Goal,0.06305437
513,3919082,1,00:11:46.072,11,46,16,Shot,Atlético San Luis,Sébastien Antoine Luc Salles Lamonge,94.2,31.2,96.7,32.0,Blocked,0.02445317
541,3919082,1,00:12:14.563,12,14,16,Shot,Atlas,Juan Manuel Zapata Zumaque,87.2,50.5,118.3,43.2,Saved,0.012806533
801,3919082,1,00:19:30.734,19,30,16,Shot,Atlético San Luis,Eduardo Águila Castro,111.9,38.8,120.0,4.3,Wayward,0.08476585
1099,3919082,1,00:33:50.093,33,50,16,Shot,Atlas,Carlos Alejandro Robles Jiménez,110.4,52.7,120.0,43.1,Goal,0.06731019
1174,3919082,1,00:37:00.409,37,0,16,Shot,Atlas,Juan Manuel Zapata Zumaque,104.1,52.8,105.5,51.7,Blocked,0.04383021
1189,3919082,1,00:37:19.971,37,19,16,Shot,Atlético San Luis,Juan Manuel Sanabria Magole,107.3,42.5,112.7,2.0,Wayward,0.041047942
1201,3919082,1,00:37:34.072,37,34,16,Shot,Atlético San Luis,Juan Manuel Sanabria Magole,110.3,39.6,118.1,40.2,Saved,0.11693146
1306,3919082,1,00:40:16.971,40,16,16,Shot,Atlético San Luis,Ricardo Chávez Soto,88.2,57.0,98.0,49.5,Blocked,0.0058928756
1416,3919082,1,00:44:05.323,44,5,16,Shot,Atlas,Luis Ricardo Reyes Moreno,94.1,20.8,117.5,40.1,Saved to Post,0.0080318125
1725,3919082,2,00:01:49.929,46,49,16,Shot,Atlas,Carlos Alejandro Robles Jiménez,112.4,40.1,120.0,41.1,Off T,0.13205253
1813,3919082,2,00:03:51.075,48,51,16,Shot,Atlas,Juan Manuel Zapata Zumaque,101.4,43.3,102.4,43.0,Blocked,0.04199874
1833,3919082,2,00:04:08.067,49,8,16,Shot,Atlas,Juan Manuel Zapata Zumaque,108.4,41.2,118.2,42.4,Saved,0.060552135
1904,3919082,2,00:08:16.843,53,16,16,Shot,Atlas,Jhon Eduard Murillo Romaña,111.5,53.0,118.8,20.8,Wayward,0.036032423
1946,3919082,2,00:09:06.202,54,6,16,Shot,Atlas,Eduardo Daniel Aguirre Lara,114.4,34.0,115.2,34.4,Blocked,0.09999367
1954,3919082,2,00:09:25.160,54,25,16,Shot,Atlas,Carlos Alejandro Robles Jiménez,109.7,37.3,113.1,43.0,Wayward,0.058070377
2044,3919082,2,00:11:47.637,56,47,16,Shot,Atlético San Luis,Benjamín Ignacio Galdames Millán,103.2,47.1,120.0,35.3,Off T,0.16953413
2238,3919082,2,00:19:42.588,64,42,16,Shot,Atlas,Aldo Paul Rocha González,94.3,38.9,100.6,35.3,Wayward,0.03133571
2287,3919082,2,00:21:56.137,66,56,16,Shot,Atlas,Sergio Álvarez López,113.0,34.4,113.6,32.5,Wayward,0.07149379
2291,3919082,2,00:21:56.895,66,56,16,Shot,Atlas,Sergio Álvarez López,111.8,34.0,113.6,34.9,Blocked,0.07972123
2307,3919082,2,00:22:32.599,67,32,16,Shot,Atlas,Mateo Ezequiel García,109.8,53.6,120.0,33.6,Off T,0.083822176
2360,3919082,2,00:24:12.088,69,12,16,Shot,Atlas,Juan Manuel Zapata Zumaque,114.5,44.8,115.9,43.9,Saved,0.449974
2407,3919082,2,00:26:31.232,71,31,16,Shot,Atlético San Luis,Juan Manuel Sanabria Magole,105.9,39.8,106.9,39.9,Blocked,0.032843255
2459,3919082,2,00:29:31.571,74,31,16,Shot,Atlas,Ángel Jeremy Márquez Castañeda,94.8,47.1,118.5,41.2,Saved,0.026898015
2504,3919082,2,00:30:46.681,75,46,16,Shot,Atlas,Ángel Jeremy Márquez Castañeda,108.7,39.1,110.6,39.5,Blocked,0.0730692
2509,3919082,2,00:30:48.008,75,48,16,Shot,Atlas,Carlos Alejandro Robles Jiménez,114.7,44.4,120.0,37.9,Goal,0.34428024
2948,3919082,2,00:45:12.858,90,12,16,Shot,Atlas,Jhon Eduard Murillo Romaña,112.0,55.1,120.0,15.9,Wayward,0.051523108
3155,3919082,2,00:51:02.866,96,2,16,Shot,Atlético San Luis,Jürgen Damm Rascón,102.0,37.7,112.7,37.8,Blocked,0.086026154
3165,3919082,2,00:51:11.767,96,11,16,Shot,Atlético San Luis,Ricardo Chávez Soto,105.9,48.4,120.0,58.7,Wayward,0.024664598
91,3919096,1,00:01:37.088,1,37,16,Shot,Guadalajara,Fernando Beltrán Cruz,102.5,36.1,106.0,37.5,Blocked,0.06387736
201,3919096,1,00:04:23.520,4,23,16,Shot,Atlas,Ángel Jeremy Márquez Castañeda,106.4,52.8,107.3,52.0,Blocked,0.028075485
240,3919096,1,00:06:20.056,6,20,16,Shot,Atlas,Hugo Martín Nervo,114.8,49.5,120.0,40.3,Off T,0.044752877
605,3919096,1,00:15:30.575,15,30,16,Shot,Atlas,Raymundo de Jesús Fulgencio Román,105.7,37.1,120.0,45.8,Off T,0.089449205
810,3919096,1,00:20:24.888,20,24,16,Shot,Atlas,Eduardo Daniel Aguirre Lara,108.9,48.7,110.0,48.0,Blocked,0.0735591
849,3919096,1,00:21:24.225,21,24,16,Shot,Guadalajara,Ricardo Marín Sánchez,99.1,34.3,113.8,39.9,Saved,0.105124764
1009,3919096,1,00:26:28.128,26,28,16,Shot,Atlas,Ángel Jeremy Márquez Castañeda,95.6,30.9,100.1,32.3,Blocked,0.028014557
1034,3919096,1,00:29:23.582,29,23,16,Shot,Guadalajara,Roberto Carlos Alvarado Hernández,120.1,79.2,119.5,43.6,Saved,0.00018
1270,3919096,1,00:34:27.368,34,27,16,Shot,Guadalajara,Isaác Brizuela Muñoz,97.3,51.6,120.0,38.7,Off T,0.04114318
1355,3919096,1,00:36:37.259,36,37,16,Shot,Guadalajara,Pavel Uriel Pérez Hernández,108.9,33.1,120.0,34.7,Off T,0.056204934
1479,3919096,1,00:40:10.637,40,10,16,Shot,Atlas,Ángel Jeremy Márquez Castañeda,102.6,53.4,120.0,45.9,Off T,0.048368797
1521,3919096,1,00:41:40.552,41,40,16,Shot,Guadalajara,Pavel Uriel Pérez Hernández,98.2,37.7,120.0,44.6,Off T,0.06430016
1607,3919096,1,00:44:06.580,44,6,16,Shot,Atlas,José Rivaldo Lozano Silva,88.6,29.8,120.0,35.0,Off T,0.01999939
1786,3919096,2,00:01:55.266,46,55,16,Shot,Guadalajara,Pavel Uriel Pérez Hernández,112.4,43.0,117.1,2.6,Wayward,0.1075914
1884,3919096,2,00:04:35.257,49,35,16,Shot,Atlas,Jhon Eduard Murillo Romaña,90.1,44.1,115.6,41.1,Saved,0.026493033
1907,3919096,2,00:07:35.861,52,35,16,Shot,Guadalajara,Pavel Uriel Pérez Hernández,91.4,36.4,100.2,36.4,Blocked,0.04320697
1992,3919096,2,00:10:47.275,55,47,16,Shot,Guadalajara,Pavel Uriel Pérez Hernández,112.6,38.2,118.5,0.1,Wayward,0.17150187
2077,3919096,2,00:12:58.657,57,58,16,Shot,Guadalajara,Ricardo Marín Sánchez,115.2,49.1,120.0,43.7,Off T,0.049255397
2265,3919096,2,00:17:47.608,62,47,16,Shot,Atlas,Jhon Eduard Murillo Romaña,85.9,45.5,120.0,31.4,Off T,0.016407235
2335,3919096,2,00:20:00.767,65,0,16,Shot,Guadalajara,Javier Hernández Balcázar,103.2,44.3,106.4,43.6,Blocked,0.06712995
2350,3919096,2,00:20:28.138,65,28,16,Shot,Guadalajara,Jesús Gilberto Orozco Chiquete,99.3,28.0,101.1,28.9,Blocked,0.02584538
2571,3919096,2,00:28:57.298,73,57,16,Shot,Guadalajara,Roberto Carlos Alvarado Hernández,95.3,49.6,120.0,36.6,Goal,0.036802556
2615,3919096,2,00:33:08.187,78,8,16,Shot,Atlas,Idekel Alberto Domínguez Rodríguez,91.7,41.2,120.0,38.7,Off T,0.029434687
2666,3919096,2,00:35:06.127,80,6,16,Shot,Guadalajara,Roberto Carlos Alvarado Hernández,107.9,39.1,112.3,39.0,Blocked,0.11435075
2783,3919096,2,00:40:41.820,85,41,16,Shot,Atlas,Idekel Alberto Domínguez Rodríguez,98.7,37.9,106.2,38.1,Blocked,0.040955167
3050,3919096,2,00:49:39.263,94,39,16,Shot,Atlas,Juan Manuel Zapata Zumaque,95.9,32.6,108.1,34.7,Blocked,0.019677553
118,3918977,1,00:04:06.293,4,6,16,Shot,Juárez,Aitor García Flores,108.7,50.1,120.0,49.6,Off T,0.038558025
163,3918977,1,00:05:11.508,5,11,16,Shot,Atlas,Eduardo Daniel Aguirre Lara,95.4,25.5,120.0,54.2,Off T,0.02836481
205,3918977,1,00:06:06.939,6,6,16,Shot,Atlas,Eduardo Daniel Aguirre Lara,108.6,33.8,120.0,37.7,Goal,0.15587382
213,3918977,1,00:07:19.613,7,19,16,Shot,Atlas,Jhon Eduard Murillo Romaña,100.3,58.6,118.0,44.0,Saved,0.008486487
224,3918977,1,00:08:13.801,8,13,16,Shot,Atlas,Raymundo de Jesús Fulgencio Román,99.2,38.3,120.0,30.7,Off T,0.07405434
247,3918977,1,00:08:52.400,8,52,16,Shot,Juárez,Dieter Daniel Villalpando Pérez,106.1,56.3,107.9,54.4,Blocked,0.026814047
338,3918977,1,00:13:32.308,13,32,16,Shot,Atlas,Eduardo Daniel Aguirre Lara,109.2,53.9,120.0,36.0,Post,0.57679874
505,3918977,1,00:16:38.153,16,38,16,Shot,Atlas,José Rivaldo Lozano Silva,106.2,27.3,116.9,39.1,Saved,0.049838677
564,3918977,1,00:19:55.208,19,55,16,Shot,Juárez,Arturo Ortíz Martínez,112.3,44.0,118.4,42.3,Saved,0.08978135
589,3918977,1,00:20:42.945,20,42,16,Shot,Juárez,Aitor García Flores,84.9,36.7,91.9,36.9,Blocked,0.012826629
794,3918977,1,00:26:00.182,26,0,16,Shot,Atlas,Ángel Jeremy Márquez Castañeda,86.8,37.0,119.0,36.8,Saved,0.015410851
813,3918977,1,00:26:39.758,26,39,16,Shot,Atlas,Gaddi Axel Aguirre Ledesma,107.6,34.9,108.4,35.2,Blocked,0.043400854
817,3918977,1,00:26:41.253,26,41,16,Shot,Atlas,Anderson Santamaría Bardales,105.3,46.1,114.8,36.7,Wayward,0.1625307
868,3918977,1,00:29:31.848,29,31,16,Shot,Juárez,Denzell Arturo García Bojorquez,109.4,49.2,116.5,41.6,Blocked,0.099304035
903,3918977,1,00:30:31.418,30,31,16,Shot,Atlas,Eduardo Daniel Aguirre Lara,106.3,24.4,120.0,47.4,Off T,0.07145105
956,3918977,1,00:32:28.584,32,28,16,Shot,Atlas,José Rivaldo Lozano Silva,95.2,38.6,113.7,40.1,Saved,0.063945755
1028,3918977,1,00:33:39.395,33,39,16,Shot,Atlas,Augusto Jorge Mateo Solari,109.9,36.8,120.0,37.2,Goal,0.35030797
1100,3918977,1,00:35:48.612,35,48,16,Shot,Juárez,Aitor García Flores,95.8,52.0,112.8,41.9,Saved,0.03518149
1364,3918977,1,00:41:22.539,41,22,16,Shot,Juárez,Andrija Vukčević,112.4,36.5,120.0,32.2,Off T,0.082770385
1448,3918977,1,00:44:02.462,44,2,16,Shot,Atlas,Raymundo de Jesús Fulgencio Román,111.4,23.6,120.0,35.4,Off T,0.012932374
1607,3918977,1,00:49:02.973,49,2,16,Shot,Juárez,Michael Nicolás Santos Rosadilla,112.2,50.0,112.9,49.2,Blocked,0.057849713
1656,3918977,1,00:50:25.473,50,25,16,Shot,Juárez,Dieter Daniel Villalpando Pérez,92.3,46.1,117.7,40.2,Saved,0.01623523
1794,3918977,2,00:05:04.996,50,4,16,Shot,Juárez,Aitor García Flores,98.8,57.5,120.0,33.9,Off T,0.0176481
2193,3918977,2,00:16:11.721,61,11,16,Shot,Juárez,Arturo Ortíz Martínez,115.8,29.6,120.0,39.4,Goal,0.11202847
2255,3918977,2,00:18:40.977,63,40,16,Shot,Atlas,Mateo Ezequiel García,97.6,26.2,120.0,34.4,Off T,0.03155531
2313,3918977,2,00:20:10.777,65,10,16,Shot,Juárez,Aitor García Flores,110.2,49.7,120.0,38.9,Off T,0.2519414
2430,3918977,2,00:24:06.201,69,6,16,Shot,Atlas,Ángel Jeremy Márquez Castañeda,114.7,38.0,120.0,33.9,Off T,0.16866523
2681,3918977,2,00:34:12.359,79,12,16,Shot,Juárez,Dieter Daniel Villalpando Pérez,101.9,17.0,117.9,37.7,Saved,0.0084271105
2795,3918977,2,00:38:48.725,83,48,16,Shot,Juárez,Sebastián Saucedo Mondragón,96.6,54.4,120.0,31.7,Off T,0.020644775
2849,3918977,2,00:40:15.112,85,15,16,Shot,Juárez,Aitor García Flores,95.3,33.2,101.9,34.6,Blocked,0.03126684
2872,3918977,2,00:40:31.512,85,31,16,Shot,Juárez,Francisco Javier Calvo Quesada,106.6,32.6,120.0,34.7,Off T,0.037132643
3020,3918977,2,00:44:52.155,89,52,16,Shot,Juárez,Aitor García Flores,100.3,53.4,120.0,38.7,Off T,0.04256293
3216,3918977,2,00:54:16.185,99,16,16,Shot,Atlas,Aldo Paul Rocha González,103.8,50.6,120.0,46.6,Off T,0.052904617
36,3919011,1,00:00:36.989,0,36,16,Shot,Atlas,Christopher Brayan Trejo Morantes,117.1,54.5,119.1,44.3,Saved,0.01426067
51,3919011,1,00:01:00.600,1,0,16,Shot,Atlas,Mateo Ezequiel García,106.7,45.1,111.5,43.2,Saved,0.32088214
166,3919011,1,00:03:26.937,3,26,16,Shot,Atlas,Jhon Eduard Murillo Romaña,104.7,57.5,120.0,30.7,Off T,0.026200134
186,3919011,1,00:04:20.102,4,20,16,Shot,León,Nicolás Federico López Alonso,108.7,22.6,109.6,23.8,Blocked,0.009474689
193,3919011,1,00:04:58.804,4,58,16,Shot,León,Adonis Uriel Frías,113.1,45.3,114.4,44.4,Blocked,0.14833249
199,3919011,1,00:05:01.186,5,1,16,Shot,León,Nicolás Federico López Alonso,101.4,42.1,120.0,31.1,Off T,0.043898903
549,3919011,1,00:17:28.062,17,28,16,Shot,Atlas,Christopher Brayan Trejo Morantes,107.7,40.9,118.1,41.8,Saved,0.0354685
805,3919011,1,00:25:16.434,25,16,16,Shot,Atlas,Jhon Eduard Murillo Romaña,97.5,32.9,120.0,39.5,Off T,0.02797011
961,3919011,1,00:30:15.152,30,15,16,Shot,Atlas,Gaddi Axel Aguirre Ledesma,93.8,51.5,104.5,46.3,Blocked,0.024883036
1212,3919011,1,00:37:20.746,37,20,16,Shot,Atlas,Mateo Ezequiel García,105.2,43.9,118.4,40.2,Saved,0.17908531
1260,3919011,1,00:39:13.687,39,13,16,Shot,Atlas,Aldo Paul Rocha González,102.7,48.2,120.0,30.6,Off T,0.053077627
